comment_text,rating,like_count,user_name,movie_id,sentiment,sentiment_label,movie_name
喜欢张译！一张古人的脸。,4.0,1380,大妇女,35766491,1,Positive,满江红
"饶有趣味的空间结构：深宅大院，窄巷高瓴，用简洁的建筑线条勾勒出一座迷宫（牢狱），间间密不透风，又处处匿影藏形；当场景转向门外待命的千军万马，又如辟出一条被风穿堂的活路，命数已尽，壮志必酬。

情节的强度与反转无关，而是人物的台词、眼神、表情、动作本身被组合成一幕幕追逐，融合了机锋、幽默、悬念、热血、嘲讽，表演伪装和真情流露也被揉作一团，当幕间曲响起如摇滚/电子乐般的豫剧，时空如被瞬间打通，狂躁的宣泄，肆意的游乐。",4.0,4319,嘟嘟熊之父,35766491,1,Positive,满江红
真就动不动就砍一刀 你以为你丫拼多多呢,2.0,900,猪条,35766491,0,Negative,满江红
深宅人人求生渴求一封密信保命，江湖人人求死换取一篇遗言复诵。大族宅邸满墙媾和之约，风波亭内名将临终喟叹，皆被剐了干净。有的字句成为免死金牌，有的诗词成为午夜梦魇。笼里的军鸽色若乌鸦，砚下的白纸写满谎言，背上的刺字状如死誓，手心的樱桃堪比赌约。赌一场前仆后继的局，换一曲传世满江红。,4.0,794,西楼尘,35766491,1,Positive,满江红
要是最后孙均没有反水，那将是绝杀,4.0,1006,ililevi,35766491,1,Positive,满江红
可以看出老谋子还是想表达一些东西的，比如：历史是如何被书写的，名不见经传的小人物是怎样在夹缝中求生存的，个人的力量能在多大程度上改写历史走向，捍卫集体记忆常常需要以生命为代价，以及人性是复杂多变的。然而这些东西被花里胡哨的反转、刻意为之的喜剧包袱埋得严严实实，一如既往塞得满满当当，丝毫不留余地。看到最后全军复诵、小女孩抱着石狮子，差点儿以为下一秒奥运会就要开始了……,4.0,573,赫恩曼尼,35766491,1,Positive,满江红
杀了可以，别糟蹋她！Excuse me？,3.0,1596,土土老师傅,35766491,2,Neutral,满江红
"7分。二十年前张艺谋没有刺秦，我站在偏精英的立场上不认同他共情暴君；二十年后张艺谋还是没有刺秦，我站在偏民众的立场上不认同他姑息奸臣。

再回到电影构建的语境中来讨论，对于秦桧这样位高权重祸国殃民的奸臣，无论杀他能不能历史偶然地改变历史进程，都应该被（小人物张大式）快意恩仇地一刀砍死，而不做（小精英孙均式）“让你苟活着背负老百姓骂名惶惶不可终日”的臆想。

更何况最后孙均都把秦桧捆起来了，背负着含亲戚在内的六条人命，居然还是选择不杀，恕我无法接受。虽然既定史实即便在艺术表达中也不容篡改，但不杀了还是杀不了是创作者可以选择的。

想靠“功过后人评”这一套说教来告诫活着的大人物，既是一种过于理想的道德约束，也流于主观心证和相对主义的虚妄，应该是现世的法律制裁和人心向背更具威慑力才对。【仙桃金逸】",3.0,843,私享史,35766491,2,Neutral,满江红
国师就是国师，最后整得跟奥运会开幕似的！,4.0,592,加州拉面,35766491,1,Positive,满江红
有匠气没灵气，有演技没真情,3.0,761,山芋,35766491,2,Neutral,满江红
喜剧的形式或许是对历史的戏谑，既然如此，末了突然的认真，细想就让人觉得味道不对，情绪太直给太单一，缺少了解构的玩味空间。在人人自危各怀鬼胎的宫院里苟且偷生，棋子草芥也要纵横穿梭来追逐时间，嬉笑怒骂回应必死的命运，又或许还有比生命更加重要的东西。满江红，是杀伐果决的红眼，是血流成河的惨烈，是暗红的血性不露声色，是怒发冲冠的英雄们不留名字。本身是各种张艺谋标志元素的大杂烩，作为贺岁片已经算超额完成任务。摄影非常失望，部分画面甚至感觉在看电视电影，是城府之间的一次次疾走和怪有意思的电子戏曲配乐维系着电影感的存在，也反映出导演的玩耍心态。结尾联想到课文背后历史的厚度止不住流下眼泪，但同时又感觉数百官兵齐诵《满江红》的画面有一种意淫的尴尬和荒诞，大张旗鼓的煽情是最平庸的“升华”。,3.0,950,辉夜姬,35766491,2,Neutral,满江红
不喜欢，全程冷漠脸，无笑点，尬到睡着。,2.0,2293,豆友211775620,35766491,0,Negative,满江红
就是一乐 但是不尊重历史 不配拍岳飞的相关事件 不配叫满江红,1.0,1692,青婉黎,35766491,0,Negative,满江红
两颗星给沈叔叔，看到有些对女性不友好的性擦边不喜欢,2.0,635,美女困ᶠᵤᶠᵤ,35766491,0,Negative,满江红
为赋新词强说愁,3.0,592,桃花鱼,35766491,2,Neutral,满江红
冗长 无核 不值得二刷的电影,2.0,1459,Evona,35766491,0,Negative,满江红
雷佳音值得一个最佳男配…,4.0,588,Wooooow,35766491,1,Positive,满江红
刺秦是表怀岳是里。这个古装版“风声”有点为反转而反转的意思了，但国师年逾古稀还有这么旺盛的创作欲rio厉害，而且题材还不带重样的。层层青壁构建的空间感不输给早期的大红灯笼，就是那些自以为是的幽默大可不必...,3.0,463,同志亦凡人中文站,35766491,2,Neutral,满江红
张译和舞姬进屋审沈腾我就知道张译要被反杀，一点悬念都没。,3.0,871,心眼刀,35766491,2,Neutral,满江红
宋朝人记性真好,4.0,506,MR.二七一四九,35766491,1,Positive,满江红
两个半小时的尔虞我诈，又臭又长，难以忍受。选角失败，让人出戏。我提着大红灯笼走进南宋府邸找笑点，看见的全是张艺谋过去众多作品的元素采样拼贴，一个都不能少，却一点也不出彩。,2.0,418,有心打扰,35766491,0,Negative,满江红
当然，有很多批评工具可以在此使用，但是置身历史之内，还是会被一个单纯到近乎痴傻的童话触动：杀几个坏人，爱几个爱人，舍生死明大义做无关乎眼前富贵的蠢事，并且，相信一首诗。,4.0,252,袁长庚,35766491,1,Positive,满江红
完颜宗弼写给秦桧的信用真名？我读书少，你拿出原件我瞅瞅，难道不应该化名么？或者秦桧用留金时候的外号之类。这种信掉在谁手上都不得了啊。这么多耍手段的高手，写密信用真名我真的看不下去啊。老谋子的破阴谋论太多了，几乎每部历史剧皆如此，最后凹造型浪漫一把就是他的历史观。历史原本的面貌，粗糙、迟钝、平庸、愚昧、偶然性的一面完全被抹掉了。为了一个点开始自我感动，还表现在刺杀秦始皇而不杀、妓女替学生妹去死、外国人被集体主义精神感动一起守长城、为了一秒钟拍一百分钟、神枪手爆头老美、一起朗诵满江红…,2.0,91,饿霸地煮,35766491,0,Negative,满江红
是近几年老谋子持续稳定地输出里看得最舒服的作品。值得欣赏演技，但不值得盘故事逻辑。两星张译，一星雷佳音。王佳怡是美的入戏的，可恕我不能接受对女性角色定位以及男女人物关系的刻画。,3.0,827,惊蓬,35766491,2,Neutral,满江红
张艺谋x开心麻花，剧本杀电影，概念好，戏一般，反转略硬，也不太自然，但应该近几年国师商业性最强的电影。喜剧，悬疑，粉圈，家国情怀，面面俱到，这公约数取得可以。喜剧部分挺俗，但没有三枪的本山大舞台俗，还算能接受。可怜易烊千玺，比不过沈腾张译就罢了，雷佳音戏份少没法比，可是连岳云鹏都比不过真说不过去，跟木头桩子一样，只能说一句德不配位必有后罪吧。结尾挺国师的，重现了他在奥运的小设计，算是行活中的一个小亮点吧。,4.0,802,HAL,35766491,1,Positive,满江红
王朔很多年前说起老张，说老张你已经不缺钱了，多拍点有意义的东西吧。而我想问老谋子。啥时候再拍个红高粱类似的电影啊！？,2.0,242,日后必有重讠射,35766491,0,Negative,满江红
除了真假秦桧，其余的反转，并不感觉意外。不喜欢转场的bgm，让我有些跳戏。不知道是为了营造喜剧的点，特意找了两位喜剧演员，还是如何，喜剧元素在电影里略刻意。整体还是值得一看的。,4.0,725,沁七七,35766491,1,Positive,满江红
最后有点垮，应该是为了，整体还行,4.0,721,LEON,35766491,1,Positive,满江红
别名《奔跑吧兄弟》,4.0,761,炫彩菌子,35766491,1,Positive,满江红
1.从类型上讲，玩成这样已经很好了，故意的反转不让人觉得刻意，一层一层的铺垫和剥落也都踩在实处。2.前三分之二的剪辑，一幕一幕间的起承转合的节奏有一点奇怪，不知道出于什么原因，接得太紧。3.可解读可玩味的当然很多，也就不必解读了。从此有了《满江红》，那几千人杀不了了。这结尾的悲壮也没流俗于煽情。这电影的优点在于收束，而不是铺张，本分地做一个纯类型故事。4.说过很多次，张艺谋是被误解最多的导演，他靠时间和新片去打扫那些误解，而不是依靠解释去打扫。,4.0,237,frozenmoon,35766491,1,Positive,满江红
不难看，就是太满了，无论反转108次所以显得很刻意的结构，还是后半段出现太多次的强行上价值毫无留白的台词。有一些未解之谜亟待解开：1.瑶琴的口红啥牌子怎么一天一宿不褪色？2.沈腾的演技到底比其他所有人绑一块儿好多少？3.豫剧比故事高三个还是五个档次？,3.0,923,酒壶小,35766491,2,Neutral,满江红
刚开始以为红的是血，看到一半发现红的原来是樱桃，但到结束才醒悟真正红的是心。,5.0,4529,R4n9。,35766491,1,Positive,满江红
这要是个剧本杀倒是非常优秀的产品，每一个小节设计都是为了强行制造出乎意料，再悲壮的死局都要从头俏皮到尾，一种过剩的服务精神，务必确保每个玩家有笑有泪满足好评。这么看漏洞百出好像也不太重要了，很明显人家追求的就是体验感大于合理性,4.0,165,黄青蕉,35766491,1,Positive,满江红
让张震来呀,3.0,267,death,35766491,2,Neutral,满江红
要是能在张大死那里结束就好了，后面都是孙均编的影的翻拍。,3.0,612,co-neno,35766491,2,Neutral,满江红
反转太多，音乐太响。,4.0,124,歪比巴卜,35766491,1,Positive,满江红
张译演技真好,4.0,253,迩卑,35766491,1,Positive,满江红
"本质上来说，这是一部《大山的女儿》《任长霞》般的传记剧，观众或为之泪流，但感动他们的不是作品本身，而是原型人物的伟大。
张艺谋俗了，俗得彻底。不知道七十岁的他梦回昨日，是否能看到三十岁的他在冷笑。",3.0,555,马二,35766491,2,Neutral,满江红
大师多多拍电影吧，爱惨了这个故事，搞笑之后狠狠被感动了，真的很厉害。沈腾也很给力！！！,5.0,8042,kim899,35766491,1,Positive,满江红
为了刻意弘扬家国情怀，搞得毫无逻辑可言。不是不喜欢爱国影片，只是想要恰到好处的，自然而然的。最后士兵一齐念诗的场景，只感到了尴尬。,3.0,389,橘月一十八,35766491,2,Neutral,满江红
full river red是我英语水平的译名,3.0,215,胡椒粉,35766491,2,Neutral,满江红
在国师近几年的片子里算不错 多种元素融合+多重反转 就是结局的满江红根本撑不起整个故事的题眼和动机,4.0,481,佑秦,35766491,1,Positive,满江红
雷佳音和沈腾的演技是出乎意料的好，yyqx还是太过稚嫩了，挤眉弄眼而缺乏了驾驭一个少年老成将军的沉稳。剧本很不错，反转自然、节奏紧凑。emo的对称式摄影运用特别让这种方方正正的结构非常漂亮。总体来说不会二刷但不虚此行,4.0,224,晴寂,35766491,1,Positive,满江红
一堆人谋划部署许多年，居然只是要得到岳帅遗言？而且不杀秦桧说让他遗臭万年，那留下他他岂不是可以害死更多的忠诚良将、跟金廷更多地勾结起来？这逻辑我是接受不了,3.0,91,莲945,35766491,2,Neutral,满江红
"7分
道理我都懂，但想不明白为什么要用那么复杂的嵌套讲一个这么浅白的故事。
两场爱情戏尬得哟～最后十分钟的真假勉强加了一点分。",3.0,516,己注销,35766491,2,Neutral,满江红
好喜欢最后的结局！但是张大和瑶琴那段不喜欢，很尴尬,5.0,2363,西西子,35766491,1,Positive,满江红
今天去看的，一分给沈腾，一分给张译，多了打不出，当喜剧片看笑点挺硬的，当悬疑片看逻辑不强,2.0,849,柠檬汁儿,35766491,0,Negative,满江红
这bgm怎么回事，本来要睡着了结果被音乐吵醒了,3.0,370,crystalliberty,35766491,2,Neutral,满江红
岳飞本来就和国师一样，拥有着最踌躇满志的初心，故事背景一旦放在了800个心眼子才能存活的小社会，那些词作中闪烁出的人性光辉，才是人类文明最珍贵的宝藏。请大家一定要相信，电影可以造梦,4.0,758,1806,35766491,1,Positive,满江红
戏剧化的东西，过于戏剧化了。给人一种某个角色的死就是被编剧写死的感觉。,3.0,600,Charles,35766491,2,Neutral,满江红
真把我惊呆了，越是这种烂片票房越高，难以想象以后还会有什么电影人用心用时间做电影。。。,2.0,146,Yooa,35766491,0,Negative,满江红
背课文真的尬住了…就…非得上价值吗…,2.0,1232,总有人称赵老师,35766491,0,Negative,满江红
还挺有意思的，在大众娱乐性和自己的格调之间找到了一个平衡，我还挺乐见市场多一些这样的电影的，既能爆票房，也不输格韵,4.0,151,寺司_,35766491,1,Positive,满江红
国师的电影质量我一直不担心，这次更是给了我惊喜！今天算是二刷了，因为之前首映礼看过一次，全员演技在线，剧情更是反转反转再反转，很刺激，有泪点也有笑点，非常适合春节档！！另外不得不说易烊千玺演技又进步了，台词也好，尤其是最后那几个镜头那几个眼神真的很牛逼！当时首映礼观众全呼孙均牛逼！！还有一点，大家有注意到吗？满江红的配乐也很让人惊喜,5.0,7855,badada.,35766491,1,Positive,满江红
佩服国师，能把这么一个家国情怀的故事处理成这样，看完这部也明白了为何前两年那两部的尝试，某种程度上甚至是《悬崖之上》和《狙击手》的优质结合体。一直在「小」与「大」的互相对应，小是小人物，小场所；大是大时代，大算盘，大格局。前期保证了猜忌与背叛的同时，随着剧情深入，景别转换达成了每个人物身上互相的猜忌，观众对他们的怀疑，不断的踢皮球抽积木一般，在不知者无罪的基础上冷幽默层层加码，时而再通过一个接一个的爆点刺激观感再颠覆观众目前固有认知，最后反转不断兜转，上升到前期难以想象的家国情怀，最后也能理解了前期孙统领表情变化所埋下的人物性格伏笔。而从寥寥几句台词也能看出，并非是历史的重新演绎，更像是在知晓后代历史之后，通过影像的方式描绘那个猜忌背后所共同藏有的家国情怀。,4.0,821,小植野,35766491,1,Positive,满江红
把爱国当生意做，是对爱国主义最大的侮辱，同时也很好诠释了【大奸若忠】。无论从情节和演技，还是从主题和票房来看，都是对全国观众的一次极大的讽刺。正是那些被当成幼稚园学生的观众，捧起来了最虚伪的“爱国题材”……明明天朝有实打实的历史，却非要向美国人学“情节虚构”，还要虚构什么“中国情怀”，呵呵,2.0,132,空语因明,35766491,0,Negative,满江红
我仿佛看了两个多小时明星玩剧本杀的综艺节目，就这剧本是怎么有胆子号称自己是悬疑喜剧片的，全片看下来我既没笑也没觉得有多悬疑，也就些毫无意义的反转罢了。稍微带点脑子看，就能明显的感觉到各个情节的毫无逻辑，本身这部电影的剧情大纲就有问题，导致了随着剧情的发展，就觉得越来越怪，所以为什么刘喜要揣着信去刺杀何立？为什么这帮人干这么多蠢事到头来居然不杀秦桧就为了把刀架他脖子上说出满江红？为什么秦桧明明是自己派的替身去的大牢，这么谨慎聪明的人到替身死了才想到岳飞有遗言这事可能是替身传出来的等等等，就观影过程和结束后，我满脑子全是疑问，这片你只要稍微细想一下全是剧情bug。很多所谓的细节，很难过，但不得不承认就是国师对他崇拜的某几位前人非常拙劣的模仿,2.0,115,WalkerOrange,35766491,0,Negative,满江红
"家国情怀下反复提及的“女人守节”让人很割裂。
这片子里的女性“角色”跟好莱坞电影的亚裔一样，只是一个符号。
还有这吹上天的反转就一点儿铺垫不给硬转啊。",3.0,396,见习阿恰,35766491,2,Neutral,满江红
一个70岁的人还能随着自己的心意，去大胆尝试最新鲜的东西，是人生一大幸运，国师就是国师，牛逼说倦了。好多人才2、30岁，对不符合自己心意的东西反感排挤的那叫一个令人惊叹，明明在最年轻的年纪，活得封闭又狭隘，了无生机。,5.0,834,麻酱.,35766491,1,Positive,满江红
"拖到现在才看，可惜了。没有此前传的那么邪乎，有点刻意的弯弯绕，但也不是完全不成立，甚至还挺感动的。
岳家军觉得让秦桧历史性死亡是重要的，让他当场死亡没那么重要。何况秦桧的结局是开放式的，按照孙均的安排，他必然会在三五天后活活渴死。没让他即刻暴毙可能只是因为国师不想再费口舌解释他为什么搞了一个平行世界。
备受女权责难的“杀了她也别糟蹋她”也有点冤枉，士可杀不可辱，整个片子都在传达这个价值观，妇亦如此。
最大的逻辑bug明明是，秦桧居然真的怕赵构知道自己通敌……就好像赵构不知道似的……就好像赵构知道了能把他怎么地似的……就好像赵构是个明君似的……",4.0,37,蜜思大为,35766491,1,Positive,满江红
老是反转，“其实。。”“事实上。。”“这个局。。”，老有人跑出来说我在第x+1层，就没意思了。还有最后念满江红，真的太，一言难尽。秦桧你最后怎么像坏掉了一样？遍布其中的一些小笑点蛮不错的。不然就真的啥没有了。,3.0,608,Context,35766491,2,Neutral,满江红
很犹豫打三星还是四星，作为老谋子的片子，这个电影绝对只有三星水平，但是近年来的春节档已经被烂片统治了，好不容易出一部不错的了🌝简单来说这是一部有笑点的剧本杀电影，反转不少，笑点不少，全员演技都不会让人出戏，在这个大环境下，已经很不错了🤔,4.0,268,听说你还在,35766491,1,Positive,满江红
《灯笼》的景，《三枪》的调，《金陵》的烈女《悬崖》的计，《英雄》的刺客结个局，齐活了～,4.0,99,mumudancing,35766491,1,Positive,满江红
易烊千玺这个角色的复杂性再做细点就好了,4.0,262,Mickey,35766491,1,Positive,满江红
一群丑男人在高墙里搞来搞去守护着捍卫着早就该入土的价值观不知道在搞什么,1.0,181,Hey LIoyd,35766491,0,Negative,满江红
四字最后和雷佳音对戏那段他真的好到爆炸了，他所有的戏份都轻松拿捏，非常自然，结局真的燃炸了，反转又反转，说真的孙均这个角色需要他自己的灵性，也要有他那独一份的“孤”，四字演的很棒，,5.0,4404,遇见未知的自己,35766491,1,Positive,满江红
"反转是挺多的。不过岳云鹏还是太出戏，雷佳音的秦桧也有点莫名其妙…
整部电影感觉像个情景剧或者舞台剧。总有故弄玄虚的感觉。
配乐很失败，想表达紧迫动之感？需要这样突然的一惊一乍吗？声音总是突然性那么大声，搞笑成分不足，卖弄感很强。",3.0,145,米开浪基•洛,35766491,2,Neutral,满江红
这个结尾似乎打动了很多人，尤其是文字工作者。它确实很像是“作家”的自我感动：语言万岁，诗歌永恒，历史会通过文学会给你正名。但为了留存一首诗送命与为了政治目的鼓动人民去送死又有什么区别，前者可能更反人性，因为你得到的是更缥缈的东西。而且关键是，历史会给你正名吗？历史人物在普通人那里得到的评价几乎没有一个是符合史实的，很多时候甚至是颠倒黑白的。现实中的政治总是会出于意识形态的考虑，用主义的模板去褒贬历史，并将这种评价写进教科书里让全民背诵。所以，寄希望于后世的评价，其实是在否定革命的意义，也是知识分子抛弃历史责任，躲进幻梦之明证。,3.0,56,远子,35766491,2,Neutral,满江红
这几年国师的作品真的都很可啊，这剧情反转太刺激了，千玺弟弟这演技又进一步了，这个很复杂的角色拿捏地太细节了，腾叔小岳岳张译大头也一个比一个有看头，还没去看的可以冲了,5.0,5579,可爱蓉蓉,35766491,1,Positive,满江红
小楼上的那段吹爆，孙均，少年将军，热血难凉！,5.0,4586,Huxley,35766491,1,Positive,满江红
理智看满江红约等于流浪地球2的质量，但感性上我偏向于这部，张艺谋创造了这类型片中剧情张力最好的一部电影。雷佳音和易洋千玺，沈腾贡献了各自影史最好的演技（四字一部分得益于这个角色的性格）。当听到全军背诵满江红时，哪个中国人能不满含热泪，“三十功名尘与土，八千里路云和月”，结构与影非常类似（我特别喜欢影这部电影，感觉是完全低估了），质感上有所差异，剧情上有所弥补过失。想到这又想说，中国教育如果都能以文化输出作为载体，创造出这样一个又一个有趣又保有内涵的电影，谁能记不下唐诗宋词？,5.0,549,弋,35766491,1,Positive,满江红
影片对女性的最高褒奖:义妓😂,3.0,51,康夫,35766491,2,Neutral,满江红
"怒发冲冠，凭栏处、潇潇雨歇。抬望眼，仰天长啸，壮怀激烈。三十功名尘与土，八千里路云和月。莫等闲，白了少年头，空悲切！
靖康耻，犹未雪。臣子恨，何时灭！驾长车，踏破贺兰山缺。壮志饥餐胡虏肉，笑谈渴饮匈奴血。待从头、收拾旧山河，朝天阙。",5.0,443,Anthony Lee,35766491,1,Positive,满江红
及格线上下吧，喜剧悬疑两张皮，喜剧是小品水平，悬疑是网文水平,3.0,222,Mr陈,35766491,2,Neutral,满江红
"酣畅，太淋漓尽致了！五星半，半颗星单独给四字的肉眼可见的进步(尤其台词，几乎没有了以前唇齿不清的问题，看来是真的下了功夫了)，恭喜昔日流量正式踏入实力派演员行列。另外，雷佳音、余恺磊的台词，张译的整体表演真的太舒服太令人陶醉了，可以想象他们拍得有多么痛快。新人王佳怡的表演很纯熟，味儿对劲儿准，可惜还是把“血”字念错了(虽说目前也没几个人能念对吧)。张弛戏份不多但非常显眼儿，小岳戏份挺多但是角色发挥空间不大。
整个音乐团队纽啤酒！
还要加一句估计要劝退一些豆瓣er的评价：一个导演的爱国之心是藏不住的！！",5.0,2392,Rose,35766491,1,Positive,满江红
你永远可以相信国师，无论是画面的颜色，故事的逻辑，心中的大爱，故事的反转，层层给你惊喜，不煽情，不矫情，还有着独特的浪漫主义色彩，小女孩声音一起，我就知道他的名字叫张艺谋,5.0,2101,王先生,35766491,1,Positive,满江红
我姓岳，刚刚看完心潮澎湃。,5.0,842,杰欧乔兰,35766491,1,Positive,满江红
我就知道国师不会失手，还有就是易烊千玺是真的牛逼！,5.0,1933,😳,35766491,1,Positive,满江红
不喜欢易烊千玺 但是被他深深折服,5.0,346,海棠朵朵,35766491,1,Positive,满江红
真上当了！大导演张艺谋拍这样的烂片对得起自己吗？看了二十分钟不知道在干嘛，除了杀人没有任何剧情。和闺蜜坚决提前退场，不如逛商场。没看的千万不要去浪费钱，太烂了！中国电影还能看吗？有真事吗？亵渎观众！,1.0,374,流浪的加菲猫🐱,35766491,0,Negative,满江红
前岳家军成员沈腾一伙前赴后继靠近秦桧，不是要杀他而是要他当众全篇背诵满江红……最后全部牺牲感动四字，四字逼迫秦桧替身完成背诵，引出真秦桧，四字不杀秦桧，让其活着承担骂名……？悬疑不足，尬红满屏……,3.0,52,jkkimi,35766491,2,Neutral,满江红
前后使用了苦肉计，欲擒故纵计，师徒配合砸车计，稀里糊涂突然落锤计，张艺谋只用了一计，将计就计，送张艺谋一计，走为上计，是不是很大胆?,3.0,43,小程同学🌈⃤,35766491,2,Neutral,满江红
"真是又臭又长~
剧情烂 表演尬 配乐拉 逻辑漏洞一大把（偶尔配合角色动作的锣鼓不错，那些一惊一乍的唱腔简直尬到脚指［不是说这东西不好，是不搭 非常不搭］）...
还有 时不时地插科打诨的“搞笑”真是可笑至极！",2.0,134,oranges,35766491,0,Negative,满江红
"前半部分的确很像剧本杀，画面不错，谋略一般。
后半部分“全军复颂”那段很感动，也能看出拍电影的人心怀大义。到最后小桃子和全军又念了一遍《满江红》送他们走。单纯无邪的小孩子+万众一心的一大群人，不得不说还真是导演惯用手笔。

“没和金人睡”和“让士兵演给你看”这两句话真的是有点无语。根本无人在意这个好吧，如果真不想有这种情节你就干脆别拍，又演出来了又要自证，果然是把贞洁看得比性命重的老男人。",3.0,50,你也是小狐狸吗,35766491,2,Neutral,满江红
"2.5。我的观感是随着每次反转慢慢下降的。原因有二：1、影片充斥着许多低俗细节，带着某种父权的性意味，仿佛角色是一群性压抑的男人。男的性压抑起来，确实变态。

2、影片的价值观在多重反转中左右摇摆，最后却落在最传统、最保守的位置。雷佳音一场戏情绪饱满，但只有这一场还算不上表演精湛。可能因为审查上不得戏说那些盖棺定论的历史人物，所以后续变得乏善可陈。",3.0,48,南悠一,35766491,2,Neutral,满江红
对张艺谋导演来说，我越来越期待他之后的创作，看看他还能给我们带来什么惊喜。（豆瓣的5星制让我很纠结，本片就卡在4.5星，4星5星都不够客观。现在我决定退半步改为4星，因为票房口碑都不错，不用雪中送炭也不必锦上添花。）,4.0,68,张小北,35766491,1,Positive,满江红
很少见的张艺谋让步了对视觉色彩的极致追求而注重叙事结构。层层交叠的屏风与七拐八拐的暗巷锁住这场迷局，将越来越多的局外人卷入其中，你能猜到局部而猜不到全局。不仅是无尽的反转，演员极致的表演同样加深了故事的层次。有笑有疑，有情有义。喜剧部分意外的好，配乐有惊喜。,4.0,414,第二片蔚蓝,35766491,1,Positive,满江红
让我想起年少陪奶奶看的市集大戏，热闹而无逻辑和内涵，甚至还有些低俗，也许是为了迎合男性社群，本可以六分，但因这点让人厌恶。,2.0,471,Carly,35766491,0,Negative,满江红
在影院里感觉片子挺精彩的，算是最近几年最佳贺岁档之一了。不过回到豆瓣上看到友邻们的一星评价还挺意外的，比如不符合当时历史时期的服化道台词、反转多到疲惫、结尾强行拔高？当然这些问题或多或少都存在，但在我看来实在不至于严重到影响片子的观影体验，甚至达到1星的程度。我不禁诧异，人类的情感为何如此不相同？认可批评，但我不理解这些一星。,4.0,50,慕容复,35766491,1,Positive,满江红
张艺谋对贞洁真够执着的，还特别爱在大银幕上开裤裆那点事的玩笑。这个不能拍，那个不过审，但是小孩子可以在电影院看这些血腥、暴力、低俗的场面，无法理解。,2.0,85,冰糖葫芦娃,35766491,0,Negative,满江红
理解不了为什么评分这么低？！这部电影可以列入我的个人TOP10评选。刚看到就知道是岳家军潜伏复仇记，果然像一个浓缩精华版的《长安十二时辰》，只不过张小敬这次穿越成反派了。电影的节奏、幽默感、燃点恰到好处，没有辜负大咖云集；架空的设计也合情合理。虽然最后满江红浪漫了一把，但我觉得煽情的度拿捏的还不错，故事的节奏也到那里了。你永远可以相信张艺谋，没想到国师可以这么幽默~,5.0,72,天涯断肠粉,35766491,1,Positive,满江红
不好看，哪哪都不对！,2.0,374,yilian,35766491,0,Negative,满江红
国师还是国师，用这种年轻人喜欢的桌面游戏形式给大家上一节这样的历史语文课，轻轻松松收个几十亿，问你服不服！（电影演到小半的时候我听到影厅里一个小伙子声音问旁边人，”这是宋朝吧？“，嗯，相信这堂课会让他受益匪浅了）。除了诗歌朗诵外，张导还不忘三番四次苦口婆心引导大家，这个是叫樱桃，我们国家很早就有的了，就不用再迷恋现在那些进口贵得要死的什么“XX子”了。,3.0,42,荔枝超人,35766491,2,Neutral,满江红
如果最后能把秦桧杀死，我愿意打5星。本来嘛，藉着沈腾、小岳岳和张译的扇子、摇滚的豫剧、重复的走动转场，已经把嘲谑的基调铺到满格，这原本就是一个纸上的推演游戏，创作者也一再强调本故事纯属虚构，那何必束手束脚，索性把架空玩到尽头玩到癫狂，像昆汀在《无耻混蛋》中杀死希特勒，斗胆颠覆和重写历史，拿出点“天不杀你，我杀！”的气概，彻底完成电影的造梦功能。而现在的结局，那么多鲜血与生命拿出去祭了一首词、一个理念，观众看得满头黑人问号。好人之所以孱弱，总在坏人面前吃瘪倒霉，就因为爱自欺欺人，相信这些虚头巴脑的东西。碰到祸国殃民、为患世间的大奸雄，好人该做的是鸡哔而不是放生。杀死秦桧和让他承担永世骂名，又不是二选一的互斥关系，当然可以既要又要还要。好人的动机梳理不清，整个复仇计划的逻辑都显得虚浮。,4.0,24,匡轶歌,35766491,1,Positive,满江红
#北京首映# 掺杂了太多段子和悬疑反转，但最核心也最理想主义的一件事无非是：那些强权真正抹不掉的字，是写在白纸上的。它最终会口口相传，然后万事留芳。第五代导演这几年和古诗词杠上了。张艺谋的满江红，陈凯歌的长恨歌。也可见张艺谋的浪漫是属于义的，而陈凯歌的浪漫是属于诗的。,3.0,344,雁城,35766491,2,Neutral,满江红
叙事框架来自剧本杀和无耻混蛋，这部分是满足类型快感，对反转使用是否妥当是个技术问题，但并不是评价本片最关键部分。影片核心表达挺处心积虑，满足了各方阵营需要。精忠报国是迷魂弹，挡箭牌，可以置换成任何普适化的政治口号，重点是到底刺不刺那头恶象？这一次他给出的回答是启蒙更重要。这是令张艺谋甚至整个第五代苦苦纠结的一个元命题，也正是这个巨大的包袱让他的作品最终的立足点失之简单，艺术不是用来回答问题的。,3.0,29,LOOK,35766491,2,Neutral,满江红
卡司强大，戏剧效果很好，不过何大人的死比较降智，结局也没收好。,4.0,109,Sn,35766491,1,Positive,满江红
悬疑和搞笑搞笑无法并存。还是好好搞一个吧。买了最早场，有点失望,2.0,1123,是菲奥娜呀,35766491,0,Negative,满江红
之所以会评一星，是因为打分最低只有一星，感谢满江红，让我浪费流量去下载豆瓣，亲自给你打分，从这一点上你比任何一部电影都成功，心疼我那60块钱和两小时四十分钟，目前处于极度后悔中，长时间无法走出来,1.0,191,豆友195174662,35766491,0,Negative,满江红
确实就是个7分的电影，这个评分到也中肯。满江红确实不是烂片，甚至有些地方让人触动。但在这个春节档，他的质量确实不配拿年级第一。,3.0,141,Fiona是小结巴,35766491,2,Neutral,满江红
